Дата         | Страна               | Цена за баррель
01.06.2018   | Libya                | 74.25
01.06.2018   | Nigeria              | 74.25
01.06.2018   | United Arab Emirates | 74.25
01.06.2018   | Venezuela            | 74.25
01.06.2020   | Algeria              | 33.69
01.06.2020   | Angola               | 33.69
01.06.2020   | Congo                | 33.69
01.06.2020   | Equatorial Guinea    | 33.69
01.06.2020   | Gabon                | 33.69
01.06.2020   | IR Iran              | 33.69
01.06.2020   | Iraq                 | 33.69
01.06.2020   | Kuwait               | 33.69
01.06.2020   | Libya                | 33.69
01.06.2020   | Nigeria              | 33.69
01.06.2020   | United Arab Emirates | 33.69
01.06.2020   | Venezuela            | 33.69
01.06.2021   | Algeria              | 69.03
01.06.2021   | Angola               | 69.03
01.06.2021   | Congo                | 69.03
01.06.2021   | Equatorial Guinea    | 69.03
01.06.2021   | Gabon                | 69.03
01.06.2021   | IR Iran              | 69.03
01.06.2021   | Iraq                 | 69.03
01.06.2021   | Kuwait               | 69.03
01.06.2021   | Libya                | 69.03
01.06.2021   | Nigeria              | 69.03
01.06.2021   | United Arab Emirates | 69.03
01.06.2021   | Venezuela            | 69.03
01.06.2022   | Algeria              | 117.07
01.06.2022   | Angola               | 117.07
01.06.2022   | Congo                | 117.07
01.06.2022   | Equatorial Guinea    | 117.07
01.06.2022   | Gabon                | 117.07
01.06.2022   | IR Iran              | 117.07
01.06.2022   | Iraq                 | 117.07
01.06.2022   | Kuwait               | 117.07
01.06.2022   | Libya                | 117.07
01.06.2022   | Nigeria              | 117.07
01.06.2022   | United Arab Emirates | 117.07
01.06.2022   | Venezuela            | 117.07
01.07.2008   | Algeria              | 136.94
01.07.2008   | Angola               | 136.94
01.07.2008   | Congo                | 136.94
01.07.2008   | Equatorial Guinea    | 136.94
01.07.2008   | Gabon                | 136.94
01.07.2008   | IR Iran              | 136.94
01.07.2008   | Iraq                 | 136.94
01.07.2008   | Kuwait               | 136.94
01.07.2008   | Libya                | 136.94
01.07.2008   | Nigeria              | 136.94
01.07.2008   | United Arab Emirates | 136.94
01.07.2008   | Venezuela            | 136.94
01.07.2009   | Algeria              | 69.26
01.07.2009   | Angola               | 69.26
01.07.2009   | Congo                | 69.26
01.07.2009   | Equatorial Guinea    | 69.26
01.07.2009   | Gabon                | 69.26
01.07.2009   | IR Iran              | 69.26
01.07.2009   | Iraq                 | 69.26
01.07.2009   | Kuwait               | 69.26
01.07.2009   | Libya                | 69.26
01.07.2009   | Nigeria              | 69.26
01.07.2009   | United Arab Emirates | 69.26
01.07.2009   | Venezuela            | 69.26
01.07.2010   | Algeria              | 70.48
01.07.2010   | Angola               | 70.48
01.07.2010   | Congo                | 70.48
01.07.2010   | Equatorial Guinea    | 70.48
01.07.2010   | Gabon                | 70.48
01.07.2010   | IR Iran              | 70.48
01.07.2010   | Iraq                 | 70.48
01.07.2010   | Kuwait               | 70.48
01.07.2010   | Libya                | 70.48
01.07.2010   | Nigeria              | 70.48
01.07.2010   | United Arab Emirates | 70.48
01.07.2010   | Venezuela            | 70.48
01.07.2011   | Algeria              | 106.45
01.07.2011   | Angola               | 106.45
01.07.2011   | Congo                | 106.45
01.07.2011   | Equatorial Guinea    | 106.45
01.07.2011   | Gabon                | 106.45
01.07.2011   | IR Iran              | 106.45
01.07.2011   | Iraq                 | 106.45
01.07.2011   | Kuwait               | 106.45
01.07.2011   | Libya                | 106.45
01.07.2011   | Nigeria              | 106.45
01.07.2011   | United Arab Emirates | 106.45
01.07.2011   | Venezuela            | 106.45
01.07.2013   | Algeria              | 100.1
01.07.2013   | Angola               | 100.1
01.07.2013   | Congo                | 100.1
01.07.2013   | Equatorial Guinea    | 100.1
01.07.2013   | Gabon                | 100.1
01.07.2013   | IR Iran              | 100.1
01.07.2013   | Iraq                 | 100.1
01.07.2013   | Kuwait               | 100.1
01.07.2013   | Libya                | 100.1
01.07.2013   | Nigeria              | 100.1
01.07.2013   | United Arab Emirates | 100.1
01.07.2013   | Venezuela            | 100.1
01.07.2014   | Algeria              | 108.68
01.07.2014   | Angola               | 108.68
01.07.2014   | Congo                | 108.68
01.07.2014   | Equatorial Guinea    | 108.68
01.07.2014   | Gabon                | 108.68
01.07.2014   | IR Iran              | 108.68
01.07.2014   | Iraq                 | 108.68
01.07.2014   | Kuwait               | 108.68
01.07.2014   | Libya                | 108.68
01.07.2014   | Nigeria              | 108.68
01.07.2014   | United Arab Emirates | 108.68
01.07.2014   | Venezuela            | 108.68
01.07.2015   | Algeria              | 59.81
01.07.2015   | Angola               | 59.81
01.07.2015   | Congo                | 59.81
01.07.2015   | Equatorial Guinea    | 59.81
01.07.2015   | Gabon                | 59.81
01.07.2015   | IR Iran              | 59.81
01.07.2015   | Iraq                 | 59.81
01.07.2015   | Kuwait               | 59.81
01.07.2015   | Libya                | 59.81
01.07.2015   | Nigeria              | 59.81
01.07.2015   | United Arab Emirates | 59.81
01.07.2015   | Venezuela            | 59.81
01.07.2016   | Algeria              | 45.42
01.07.2016   | Angola               | 45.42
01.07.2016   | Congo                | 45.42
01.07.2016   | Equatorial Guinea    | 45.42
01.07.2016   | Gabon                | 45.42
01.07.2016   | IR Iran              | 45.42
01.07.2016   | Iraq                 | 45.42
01.07.2016   | Kuwait               | 45.42
01.07.2016   | Libya                | 45.42
01.07.2016   | Nigeria              | 45.42
01.07.2016   | United Arab Emirates | 45.42
01.07.2016   | Venezuela            | 45.42
01.07.2019   | Algeria              | 65.71
01.07.2019   | Angola               | 65.71
01.07.2019   | Congo                | 65.71
01.07.2019   | Equatorial Guinea    | 65.71
01.07.2019   | Gabon                | 65.71
01.07.2019   | IR Iran              | 65.71
01.07.2019   | Iraq                 | 65.71
01.07.2019   | Kuwait               | 65.71
01.07.2019   | Libya                | 65.71
01.07.2019   | Nigeria              | 65.71
01.07.2019   | United Arab Emirates | 65.71
01.07.2019   | Venezuela            | 65.71
01.07.2020   | Algeria              | 42.69
01.07.2020   | Angola               | 42.69
01.07.2020   | Congo                | 42.69
01.07.2020   | Equatorial Guinea    | 42.69
01.07.2020   | Gabon                | 42.69
01.07.2020   | IR Iran              | 42.69
01.07.2020   | Iraq                 | 42.69
01.07.2020   | Kuwait               | 42.69
01.07.2020   | Libya                | 42.69
01.07.2020   | Nigeria              | 42.69
01.07.2020   | United Arab Emirates | 42.69
01.07.2020   | Venezuela            | 42.69
01.07.2021   | Algeria              | 74.87
01.07.2021   | Angola               | 74.87
01.07.2021   | Congo                | 74.87
01.07.2021   | Equatorial Guinea    | 74.87
01.07.2021   | Gabon                | 74.87
01.07.2021   | IR Iran              | 74.87
01.07.2021   | Iraq                 | 74.87
01.07.2021   | Kuwait               | 74.87
01.07.2021   | Libya                | 74.87
01.07.2021   | Nigeria              | 74.87
01.07.2021   | United Arab Emirates | 74.87
01.07.2021   | Venezuela            | 74.87
01.07.2022   | Algeria              | 113.15
01.07.2022   | Angola               | 113.15
01.07.2022   | Congo                | 113.15
01.07.2022   | Equatorial Guinea    | 113.15
01.07.2022   | Gabon                | 113.15
01.07.2022   | IR Iran              | 113.15
01.07.2022   | Iraq                 | 113.15
01.07.2022   | Kuwait               | 113.15
01.07.2022   | Libya                | 113.15
01.07.2022   | Nigeria              | 113.15
01.07.2022   | United Arab Emirates | 113.15
01.07.2022   | Venezuela            | 113.15
01.08.2006   | Algeria              | 69.97
01.08.2006   | Angola               | 69.97
01.08.2006   | Congo                | 69.97
01.08.2006   | Equatorial Guinea    | 69.97
01.08.2006   | Gabon                | 69.97
01.08.2006   | IR Iran              | 69.97
01.08.2006   | Iraq                 | 69.97
01.08.2006   | Kuwait               | 69.97
01.08.2006   | Libya                | 69.97
01.08.2006   | Nigeria              | 69.97
01.08.2006   | United Arab Emirates | 69.97
01.08.2006   | Venezuela            | 69.97
01.08.2007   | Algeria              | 73.17
01.08.2007   | Angola               | 73.17
01.08.2007   | Congo                | 73.17
01.08.2007   | Equatorial Guinea    | 73.17
01.08.2007   | Gabon                | 73.17
01.08.2007   | IR Iran              | 73.17
01.08.2007   | Iraq                 | 73.17
01.08.2007   | Kuwait               | 73.17
01.08.2007   | Libya                | 73.17
01.08.2007   | Nigeria              | 73.17
01.08.2007   | United Arab Emirates | 73.17
01.08.2007   | Venezuela            | 73.17
01.08.2008   | Algeria              | 121.08
01.08.2008   | Angola               | 121.08
01.08.2008   | Congo                | 121.08
01.08.2008   | Equatorial Guinea    | 121.08
01.08.2008   | Gabon                | 121.08
01.08.2008   | IR Iran              | 121.08
01.08.2008   | Iraq                 | 121.08
01.08.2008   | Kuwait               | 121.08
01.08.2008   | Libya                | 121.08
01.08.2008   | Nigeria              | 121.08
01.08.2008   | United Arab Emirates | 121.08
01.08.2008   | Venezuela            | 121.08
01.08.2011   | Algeria              | 113.57
01.08.2011   | Angola               | 113.57
01.08.2011   | Congo                | 113.57
01.08.2011   | Equatorial Guinea    | 113.57
01.08.2011   | Gabon                | 113.57
01.08.2011   | IR Iran              | 113.57
01.08.2011   | Iraq                 | 113.57
01.08.2011   | Kuwait               | 113.57
01.08.2011   | Libya                | 113.57
01.08.2011   | Nigeria              | 113.57
01.08.2011   | United Arab Emirates | 113.57
01.08.2011   | Venezuela            | 113.57
01.08.2012   | Algeria              | 102.54
01.08.2012   | Angola               | 102.54
01.08.2012   | Congo                | 102.54
01.08.2012   | Equatorial Guinea    | 102.54
01.08.2012   | Gabon                | 102.54
01.08.2012   | IR Iran              | 102.54
01.08.2012   | Iraq                 | 102.54
01.08.2012   | Kuwait               | 102.54
01.08.2012   | Libya                | 102.54
01.08.2012   | Nigeria              | 102.54
01.08.2012   | United Arab Emirates | 102.54
01.08.2012   | Venezuela            | 102.54
01.08.2013   | Algeria              | 106.1
01.08.2013   | Angola               | 106.1
01.08.2013   | Congo                | 106.1
01.08.2013   | Equatorial Guinea    | 106.1
01.08.2013   | Gabon                | 106.1
01.08.2013   | IR Iran              | 106.1
01.08.2013   | Iraq                 | 106.1
01.08.2013   | Kuwait               | 106.1
01.08.2013   | Libya                | 106.1
01.08.2013   | Nigeria              | 106.1
01.08.2013   | United Arab Emirates | 106.1
01.08.2013   | Venezuela            | 106.1
01.08.2014   | Algeria              | 102.89
01.08.2014   | Angola               | 102.89
01.08.2014   | Congo                | 102.89
01.08.2014   | Equatorial Guinea    | 102.89
01.08.2014   | Gabon                | 102.89
01.08.2014   | IR Iran              | 102.89
01.08.2014   | Iraq                 | 102.89
01.08.2014   | Kuwait               | 102.89
01.08.2014   | Libya                | 102.89
01.08.2014   | Nigeria              | 102.89
01.08.2014   | United Arab Emirates | 102.89
01.08.2014   | Venezuela            | 102.89
01.08.2016   | Algeria              | 39.1
01.08.2016   | Angola               | 39.1
01.08.2016   | Congo                | 39.1
01.08.2016   | Equatorial Guinea    | 39.1
01.08.2016   | Gabon                | 39.1
01.08.2016   | IR Iran              | 39.1
01.08.2016   | Iraq                 | 39.1
01.08.2016   | Kuwait               | 39.1
01.08.2016   | Libya                | 39.1
01.08.2016   | Nigeria              | 39.1
01.08.2016   | United Arab Emirates | 39.1
01.08.2016   | Venezuela            | 39.1
01.08.2017   | Algeria              | 49.61
01.08.2017   | Angola               | 49.61
01.08.2017   | Congo                | 49.61
01.08.2017   | Equatorial Guinea    | 49.61
01.08.2017   | Gabon                | 49.61
01.08.2017   | IR Iran              | 49.61
01.08.2017   | Iraq                 | 49.61
01.08.2017   | Kuwait               | 49.61
01.08.2017   | Libya                | 49.61
01.08.2017   | Nigeria              | 49.61
01.08.2017   | United Arab Emirates | 49.61
01.08.2017   | Venezuela            | 49.61
01.08.2018   | Algeria              | 72.0
01.08.2018   | Angola               | 72.0
01.08.2018   | Congo                | 72.0
01.08.2018   | Equatorial Guinea    | 72.0
01.08.2018   | Gabon                | 72.0
01.08.2018   | IR Iran              | 72.0
01.08.2018   | Iraq                 | 72.0
01.08.2018   | Kuwait               | 72.0
01.08.2018   | Libya                | 72.0
01.08.2018   | Nigeria              | 72.0
01.08.2018   | United Arab Emirates | 72.0
01.08.2018   | Venezuela            | 72.0
01.08.2019   | Algeria              | 63.37
01.08.2019   | Angola               | 63.37
01.08.2019   | Congo                | 63.37
01.08.2019   | Equatorial Guinea    | 63.37
01.08.2019   | Gabon                | 63.37
01.08.2019   | IR Iran              | 63.37
01.08.2019   | Iraq                 | 63.37
01.08.2019   | Kuwait               | 63.37
